Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2
655,2	-0,0291	--	--	--	--	--	--
655,4	-0,02905	--	--	--	--	--	--
655,6	-0,029	--	--	--	--	--	--
655,8	-0,02895	--	--	--	--	--	--
656	-0,02892	--	--	--	--	--	--
656,2	-0,0289	--	--	--	--	--	--
656,4	-0,02887	--	--	--	--	--	--
656,6	-0,02885	--	--	--	--	--	--
656,8	-0,02881	--	--	--	--	--	--
657	-0,02884	--	--	--	--	--	--
657,2	-0,02885	--	--	--	--	--	--
657,4	-0,02887	--	--	--	--	--	--
657,6	-0,02886	--	--	--	--	--	--
657,8	-0,02885	--	--	--	--	--	--
658	-0,02885	--	--	--	--	--	--
658,2	-0,02887	--	--	--	--	--	--
658,4	-0,02886	--	--	--	--	--	--
658,6	-0,02887	--	--	--	--	--	--
658,8	-0,02889	--	--	--	--	--	--
659	-0,02887	--	--	--	--	--	--
659,2	-0,02886	--	--	--	--	--	--
659,4	-0,02886	--	--	--	--	--	--
659,6	-0,02885	--	--	--	--	--	--
659,8	-0,02884	--	--	--	--	--	--
660	-0,02883	--	--	--	--	--	--
660,2	-0,02877	--	--	--	--	--	--
660,4	-0,02875	--	--	--	--	--	--
660,6	-0,02872	--	--	--	--	--	--
660,8	-0,02867	--	--	--	--	--	--
661	-0,02864	--	--	--	--	--	--
661,2	-0,02857	--	--	--	--	--	--
661,4	-0,02851	--	--	--	--	--	--
661,6	-0,02843	--	--	--	--	--	--
661,8	-0,02839	--	--	--	--	--	--
662	-0,02835	--	--	--	--	--	--
662,2	-0,02831	--	--	--	--	--	--
662,4	-0,02825	--	--	--	--	--	--
662,6	-0,02824	--	--	--	--	--	--
662,8	-0,02818	--	--	--	--	--	--
663	-0,02813	--	--	--	--	--	--
663,2	-0,02815	--	--	--	--	--	--
663,4	-0,02814	--	--	--	--	--	--
663,6	-0,02813	--	--	--	--	--	--
663,8	-0,02813	--	--	--	--	--	--
664	-0,02812	--	--	--	--	--	--
664,2	-0,02812	--	--	--	--	--	--
664,4	-0,02814	--	--	--	--	--	--
664,6	-0,02816	--	--	--	--	--	--
664,8	-0,02815	--	--	--	--	--	--
665	-0,02817	--	--	--	--	--	--
665,2	-0,02816	--	--	--	--	--	--
665,4	-0,02814	--	--	--	--	--	--
665,6	-0,02813	--	--	--	--	--	--
665,8	-0,02815	--	--	--	--	--	--
666	-0,02815	--	--	--	--	--	--
666,2	-0,02814	--	--	--	--	--	--
666,4	-0,02814	--	--	--	--	--	--
666,6	-0,02814	--	--	--	--	--	--
666,8	-0,0281	--	--	--	--	--	--
667	-0,02807	--	--	--	--	--	--
667,2	-0,02806	--	--	--	--	--	--
667,4	-0,02804	--	--	--	--	--	--
667,6	-0,02801	--	--	--	--	--	--
667,8	-0,02797	--	--	--	--	--	--
668	-0,02793	--	--	--	--	--	--
668,2	-0,0279	--	--	--	--	--	--
668,4	-0,02787	--	--	--	--	--	--
668,6	-0,02783	--	--	--	--	--	--
668,8	-0,02779	--	--	--	--	--	--
669	-0,02777	--	--	--	--	--	--
669,2	-0,02774	--	--	--	--	--	--
669,4	-0,02776	--	--	--	--	--	--
669,6	-0,02777	--	--	--	--	--	--
669,8	-0,02778	--	--	--	--	--	--
670	-0,02778	--	--	--	--	--	--
670,2	-0,02778	--	--	--	--	--	--
670,4	-0,02777	--	--	--	--	--	--
670,6	-0,02775	--	--	--	--	--	--
670,8	-0,02772	--	--	--	--	--	--
671	-0,02773	--	--	--	--	--	--
671,2	-0,02773	--	--	--	--	--	--
671,4	-0,02768	--	--	--	--	--	--
671,6	-0,02764	--	--	--	--	--	--
671,8	-0,02759	--	--	--	--	--	--
672	-0,02754	--	--	--	--	--	--
672,2	-0,02754	--	--	--	--	--	--
672,4	-0,02752	--	--	--	--	--	--
672,6	-0,02751	--	--	--	--	--	--
672,8	-0,02751	--	--	--	--	--	--
673	-0,02752	--	--	--	--	--	--
673,2	-0,02752	--	--	--	--	--	--
673,4	-0,02749	--	--	--	--	--	--
673,6	-0,02746	--	--	--	--	--	--
673,8	-0,02746	--	--	--	--	--	--
674	-0,02744	--	--	--	--	--	--
674,2	-0,02742	--	--	--	--	--	--
674,4	-0,02739	--	--	--	--	--	--
674,6	-0,0274	--	--	--	--	--	--
674,8	-0,0274	--	--	--	--	--	--
675	-0,0274	--	--	--	--	--	--
675,2	-0,0274	--	--	--	--	--	--
675,4	-0,0274	--	--	--	--	--	--
675,6	-0,02742	--	--	--	--	--	--
675,8	-0,02744	--	--	--	--	--	--
676	-0,02746	--	--	--	--	--	--
676,2	-0,02744	--	--	--	--	--	--
676,4	-0,02739	--	--	--	--	--	--
676,6	-0,0274	--	--	--	--	--	--
676,8	-0,02739	--	--	--	--	--	--
677	-0,02736	--	--	--	--	--	--
677,2	-0,02733	--	--	--	--	--	--
677,4	-0,0273	--	--	--	--	--	--
677,6	-0,0273	--	--	--	--	--	--
677,8	-0,02729	--	--	--	--	--	--
678	-0,02727	--	--	--	--	--	--
678,2	-0,02726	--	--	--	--	--	--
678,4	-0,02722	--	--	--	--	--	--
678,6	-0,02721	--	--	--	--	--	--
678,8	-0,02719	--	--	--	--	--	--
679	-0,02717	--	--	--	--	--	--
679,2	-0,02715	--	--	--	--	--	--
679,4	-0,02715	--	--	--	--	--	--
679,6	-0,02712	--	--	--	--	--	--
679,8	-0,02711	--	--	--	--	--	--
680	-0,0271	--	--	--	--	--	--
680,2	-0,02708	--	--	--	--	--	--
680,4	-0,02711	--	--	--	--	--	--
680,6	-0,02713	--	--	--	--	--	--
680,8	-0,02712	--	--	--	--	--	--
681	-0,02712	--	--	--	--	--	--
681,2	-0,0271	--	--	--	--	--	--
681,4	-0,0271	--	--	--	--	--	--
681,6	-0,02709	--	--	--	--	--	--
681,8	-0,02707	--	--	--	--	--	--
682	-0,02706	--	--	--	--	--	--
682,2	-0,02702	--	--	--	--	--	--
682,4	-0,027	--	--	--	--	--	--
682,6	-0,02699	--	--	--	--	--	--
682,8	-0,02696	--	--	--	--	--	--
683	-0,02693	--	--	--	--	--	--
683,2	-0,02695	--	--	--	--	--	--
683,4	-0,02692	--	--	--	--	--	--
683,6	-0,02686	--	--	--	--	--	--
683,8	-0,02685	--	--	--	--	--	--
684	-0,02683	--	--	--	--	--	--
684,2	-0,0268	--	--	--	--	--	--
684,4	-0,02679	--	--	--	--	--	--
684,6	-0,02676	--	--	--	--	--	--
684,8	-0,02675	--	--	--	--	--	--
685	-0,02673	--	--	--	--	--	--
685,2	-0,02669	--	--	--	--	--	--
685,4	-0,02667	--	--	--	--	--	--
685,6	-0,02661	--	--	--	--	--	--
685,8	-0,02657	--	--	--	--	--	--
686	-0,02654	--	--	--	--	--	--
686,2	-0,02651	--	--	--	--	--	--
686,4	-0,02653	--	--	--	--	--	--
686,6	-0,02653	--	--	--	--	--	--
686,8	-0,02654	--	--	--	--	--	--
687	-0,02652	--	--	--	--	--	--
687,2	-0,02651	--	--	--	--	--	--
687,4	-0,0265	--	--	--	--	--	--
687,6	-0,02652	--	--	--	--	--	--
687,8	-0,02654	--	--	--	--	--	--
688	-0,02654	--	--	--	--	--	--
688,2	-0,02652	--	--	--	--	--	--
688,4	-0,02653	--	--	--	--	--	--
688,6	-0,02652	--	--	--	--	--	--
688,8	-0,0265	--	--	--	--	--	--
689	-0,0265	--	--	--	--	--	--
689,2	-0,02651	--	--	--	--	--	--
689,4	-0,02649	--	--	--	--	--	--
689,6	-0,02652	--	--	--	--	--	--
689,8	-0,02658	--	--	--	--	--	--
690	-0,02659	--	--	--	--	--	--
690,2	-0,02661	--	--	--	--	--	--
690,4	-0,02664	--	--	--	--	--	--
690,6	-0,02663	--	--	--	--	--	--
690,8	-0,02665	--	--	--	--	--	--
691	-0,02664	--	--	--	--	--	--
691,2	-0,02665	--	--	--	--	--	--
691,4	-0,02666	--	--	--	--	--	--
691,6	-0,02666	--	--	--	--	--	--
691,8	-0,02667	--	--	--	--	--	--
692	-0,02666	--	--	--	--	--	--
692,2	-0,02666	--	--	--	--	--	--
692,4	-0,02665	--	--	--	--	--	--
692,6	-0,02664	--	--	--	--	--	--
692,8	-0,02662	--	--	--	--	--	--
693	-0,02665	--	--	--	--	--	--
693,2	-0,02662	--	--	--	--	--	--
693,4	-0,02657	--	--	--	--	--	--
693,6	-0,02654	--	--	--	--	--	--
693,8	-0,0265	--	--	--	--	--	--
694	-0,02644	--	--	--	--	--	--
694,2	-0,02644	--	--	--	--	--	--
694,4	-0,0264	--	--	--	--	--	--
694,6	-0,02635	--	--	--	--	--	--
694,8	-0,02633	--	--	--	--	--	--
695	-0,02628	--	--	--	--	--	--
695,2	-0,02626	--	--	--	--	--	--
695,4	-0,02625	--	--	--	--	--	--
695,6	-0,02624	--	--	--	--	--	--
695,8	-0,02625	--	--	--	--	--	--
696	-0,02622	--	--	--	--	--	--
696,2	-0,02622	--	--	--	--	--	--
696,4	-0,02623	--	--	--	--	--	--
696,6	-0,02623	--	--	--	--	--	--
696,8	-0,02621	--	--	--	--	--	--
697	-0,02621	--	--	--	--	--	--
697,2	-0,02617	--	--	--	--	--	--
697,4	-0,02619	--	--	--	--	--	--
697,6	-0,02622	--	--	--	--	--	--
697,8	-0,02623	--	--	--	--	--	--
698	-0,02625	--	--	--	--	--	--
698,2	-0,02628	--	--	--	--	--	--
698,4	-0,02631	--	--	--	--	--	--
698,6	-0,02635	--	--	--	--	--	--
698,8	-0,02635	--	--	--	--	--	--
699	-0,02637	--	--	--	--	--	--
699,2	-0,0264	--	--	--	--	--	--
699,4	-0,02641	--	--	--	--	--	--
699,6	-0,02641	--	--	--	--	--	--
699,8	-0,0264	--	--	--	--	--	--
700	-0,02637	--	--	--	--	--	--
700,2	-0,02636	--	--	--	--	--	--
700,4	-0,02636	--	--	--	--	--	--
700,6	-0,02634	--	--	--	--	--	--
700,8	-0,02635	--	--	--	--	--	--
701	-0,02636	--	--	--	--	--	--
701,2	-0,02636	--	--	--	--	--	--
701,4	-0,02637	--	--	--	--	--	--
701,6	-0,02636	--	--	--	--	--	--
701,8	-0,02636	--	--	--	--	--	--
702	-0,02638	--	--	--	--	--	--
702,2	-0,0264	--	--	--	--	--	--
702,4	-0,02639	--	--	--	--	--	--
702,6	-0,02637	--	--	--	--	--	--
702,8	-0,02633	--	--	--	--	--	--
703	-0,02634	--	--	--	--	--	--
703,2	-0,02633	--	--	--	--	--	--
703,4	-0,0263	--	--	--	--	--	--
703,6	-0,02628	--	--	--	--	--	--
703,8	-0,02625	--	--	--	--	--	--
704	-0,02627	--	--	--	--	--	--
704,2	-0,02628	--	--	--	--	--	--
704,4	-0,02628	--	--	--	--	--	--
704,6	-0,02628	--	--	--	--	--	--
704,8	-0,02627	--	--	--	--	--	--
705	-0,02626	--	--	--	--	--	--
705,2	-0,02627	--	--	--	--	--	--
705,4	-0,02628	--	--	--	--	--	--
705,6	-0,02627	--	--	--	--	--	--
705,8	-0,02629	--	--	--	--	--	--
706	-0,02627	--	--	--	--	--	--
706,2	-0,02625	--	--	--	--	--	--
706,4	-0,02625	--	--	--	--	--	--
706,6	-0,02626	--	--	--	--	--	--
706,8	-0,02625	--	--	--	--	--	--
707	-0,02628	--	--	--	--	--	--
707,2	-0,02625	--	--	--	--	--	--
707,4	-0,02625	--	--	--	--	--	--
707,6	-0,02624	--	--	--	--	--	--
707,8	-0,02623	--	--	--	--	--	--
708	-0,02621	--	--	--	--	--	--
708,2	-0,02619	--	--	--	--	--	--
708,4	-0,02617	--	--	--	--	--	--
708,6	-0,02616	--	--	--	--	--	--
708,8	-0,02613	--	--	--	--	--	--
709	-0,02613	--	--	--	--	--	--
709,2	-0,0261	--	--	--	--	--	--
709,4	-0,02607	--	--	--	--	--	--
709,6	-0,02607	--	--	--	--	--	--
709,8	-0,02608	--	--	--	--	--	--
710	-0,02607	--	--	--	--	--	--
710,2	-0,02608	--	--	--	--	--	--
710,4	-0,02609	--	--	--	--	--	--
710,6	-0,02604	--	--	--	--	--	--
710,8	-0,02603	--	--	--	--	--	--
711	-0,026	--	--	--	--	--	--
711,2	-0,02598	--	--	--	--	--	--
711,4	-0,02598	--	--	--	--	--	--
711,6	-0,02597	--	--	--	--	--	--
711,8	-0,02594	--	--	--	--	--	--
712	-0,02591	--	--	--	--	--	--
712,2	-0,02592	--	--	--	--	--	--
712,4	-0,02592	--	--	--	--	--	--
712,6	-0,02589	--	--	--	--	--	--
712,8	-0,02588	--	--	--	--	--	--
713	-0,02588	--	--	--	--	--	--
713,2	-0,02585	--	--	--	--	--	--
713,4	-0,02585	--	--	--	--	--	--
713,6	-0,02584	--	--	--	--	--	--
713,8	-0,02581	--	--	--	--	--	--
714	-0,02581	--	--	--	--	--	--
714,2	-0,02579	--	--	--	--	--	--
714,4	-0,02577	--	--	--	--	--	--
714,6	-0,02576	--	--	--	--	--	--
714,8	-0,02575	--	--	--	--	--	--
715	-0,02577	--	--	--	--	--	--
715,2	-0,02578	--	--	--	--	--	--
715,4	-0,02578	--	--	--	--	--	--
715,6	-0,02579	--	--	--	--	--	--
715,8	-0,02579	--	--	--	--	--	--
716	-0,02582	--	--	--	--	--	--
716,2	-0,02588	--	--	--	--	--	--
716,4	-0,02589	--	--	--	--	--	--
716,6	-0,02593	--	--	--	--	--	--
716,8	-0,02596	--	--	--	--	--	--
717	-0,02596	--	--	--	--	--	--
717,2	-0,02596	--	--	--	--	--	--
717,4	-0,026	--	--	--	--	--	--
717,6	-0,02601	--	--	--	--	--	--
717,8	-0,02601	--	--	--	--	--	--
718	-0,02605	--	--	--	--	--	--
718,2	-0,02603	--	--	--	--	--	--
718,4	-0,02604	--	--	--	--	--	--
718,6	-0,02603	--	--	--	--	--	--
718,8	-0,02608	--	--	--	--	--	--
719	-0,0261	--	--	--	--	--	--
719,2	-0,0261	--	--	--	--	--	--
719,4	-0,0261	--	--	--	--	--	--
719,6	-0,0261	--	--	--	--	--	--
719,8	-0,02608	--	--	--	--	--	--
720	-0,02609	--	--	--	--	--	--
720,2	-0,02606	--	--	--	--	--	--
720,4	-0,02602	--	--	--	--	--	--
720,6	-0,02604	--	--	--	--	--	--
720,8	-0,02598	--	--	--	--	--	--
721	-0,02596	--	--	--	--	--	--
721,2	-0,02593	--	--	--	--	--	--
721,4	-0,02593	--	--	--	--	--	--
721,6	-0,02592	--	--	--	--	--	--
721,8	-0,02591	--	--	--	--	--	--
722	-0,02592	--	--	--	--	--	--
722,2	-0,0259	--	--	--	--	--	--
722,4	-0,0259	--	--	--	--	--	--
722,6	-0,02589	--	--	--	--	--	--
722,8	-0,0259	--	--	--	--	--	--
723	-0,02587	--	--	--	--	--	--
723,2	-0,02586	--	--	--	--	--	--
723,4	-0,02586	--	--	--	--	--	--
723,6	-0,02583	--	--	--	--	--	--
723,8	-0,02579	--	--	--	--	--	--
724	-0,02578	--	--	--	--	--	--
724,2	-0,02575	--	--	--	--	--	--
724,4	-0,02575	--	--	--	--	--	--
724,6	-0,02575	--	--	--	--	--	--
724,8	-0,02568	--	--	--	--	--	--
725	-0,02569	--	--	--	--	--	--
725,2	-0,02566	--	--	--	--	--	--
725,4	-0,02567	--	--	--	--	--	--
725,6	-0,02565	--	--	--	--	--	--
725,8	-0,02563	--	--	--	--	--	--
726	-0,02561	--	--	--	--	--	--
726,2	-0,02557	--	--	--	--	--	--
726,4	-0,02554	--	--	--	--	--	--
726,6	-0,0255	--	--	--	--	--	--
726,8	-0,02548	--	--	--	--	--	--
727	-0,02546	--	--	--	--	--	--
727,2	-0,02544	--	--	--	--	--	--
727,4	-0,02541	--	--	--	--	--	--
727,6	-0,02537	--	--	--	--	--	--
727,8	-0,02542	--	--	--	--	--	--
728	-0,02543	--	--	--	--	--	--
728,2	-0,02546	--	--	--	--	--	--
728,4	-0,02548	--	--	--	--	--	--
728,6	-0,02548	--	--	--	--	--	--
728,8	-0,0255	--	--	--	--	--	--
729	-0,02553	--	--	--	--	--	--
729,2	-0,02552	--	--	--	--	--	--
729,4	-0,02557	--	--	--	--	--	--
729,6	-0,02558	--	--	--	--	--	--
729,8	-0,02562	--	--	--	--	--	--
730	-0,02565	--	--	--	--	--	--
730,2	-0,02567	--	--	--	--	--	--
730,4	-0,02568	--	--	--	--	--	--
730,6	-0,0257	--	--	--	--	--	--
730,8	-0,02572	--	--	--	--	--	--
731	-0,02572	--	--	--	--	--	--
731,2	-0,02571	--	--	--	--	--	--
731,4	-0,02572	--	--	--	--	--	--
731,6	-0,02572	--	--	--	--	--	--
731,8	-0,02571	--	--	--	--	--	--
732	-0,02567	--	--	--	--	--	--
732,2	-0,02564	--	--	--	--	--	--
732,4	-0,0256	--	--	--	--	--	--
732,6	-0,02559	--	--	--	--	--	--
732,8	-0,02557	--	--	--	--	--	--
733	-0,02554	--	--	--	--	--	--
733,2	-0,02555	--	--	--	--	--	--
733,4	-0,02555	--	--	--	--	--	--
733,6	-0,02553	--	--	--	--	--	--
733,8	-0,02554	--	--	--	--	--	--
734	-0,02553	--	--	--	--	--	--
734,2	-0,0255	--	--	--	--	--	--
734,4	-0,02551	--	--	--	--	--	--
734,6	-0,02552	--	--	--	--	--	--
734,8	-0,0255	--	--	--	--	--	--
735	-0,02551	--	--	--	--	--	--
735,2	-0,02551	--	--	--	--	--	--
735,4	-0,02551	--	--	--	--	--	--
735,6	-0,02552	--	--	--	--	--	--
735,8	-0,02553	--	--	--	--	--	--
736	-0,02554	--	--	--	--	--	--
736,2	-0,02552	--	--	--	--	--	--
736,4	-0,02555	--	--	--	--	--	--
736,6	-0,02557	--	--	--	--	--	--
736,8	-0,02557	--	--	--	--	--	--
737	-0,02561	--	--	--	--	--	--
737,2	-0,02564	--	--	--	--	--	--
737,4	-0,02562	--	--	--	--	--	--
737,6	-0,02565	--	--	--	--	--	--
737,8	-0,02565	--	--	--	--	--	--
738	-0,02565	--	--	--	--	--	--
738,2	-0,02565	--	--	--	--	--	--
738,4	-0,02568	--	--	--	--	--	--
738,6	-0,02565	--	--	--	--	--	--
738,8	-0,02565	--	--	--	--	--	--
739	-0,02568	--	--	--	--	--	--
739,2	-0,0257	--	--	--	--	--	--
739,4	-0,02573	--	--	--	--	--	--
739,6	-0,02577	--	--	--	--	--	--
739,8	-0,02577	--	--	--	--	--	--
740	-0,02575	--	--	--	--	--	--
740,2	-0,02575	--	--	--	--	--	--
740,4	-0,02577	--	--	--	--	--	--
740,6	-0,02577	--	--	--	--	--	--
740,8	-0,02575	--	--	--	--	--	--
741	-0,02574	--	--	--	--	--	--
741,2	-0,02571	--	--	--	--	--	--
741,4	-0,02568	--	--	--	--	--	--
741,6	-0,02565	--	--	--	--	--	--
741,8	-0,02558	--	--	--	--	--	--
742	-0,02554	--	--	--	--	--	--
742,2	-0,02552	--	--	--	--	--	--
742,4	-0,0255	--	--	--	--	--	--
742,6	-0,02548	--	--	--	--	--	--
742,8	-0,02544	--	--	--	--	--	--
743	-0,02541	--	--	--	--	--	--
743,2	-0,02537	--	--	--	--	--	--
743,4	-0,02533	--	--	--	--	--	--
743,6	-0,0253	--	--	--	--	--	--
743,8	-0,02526	--	--	--	--	--	--
744	-0,02524	--	--	--	--	--	--
744,2	-0,02524	--	--	--	--	--	--
744,4	-0,02524	--	--	--	--	--	--
744,6	-0,02522	--	--	--	--	--	--
744,8	-0,02524	--	--	--	--	--	--
745	-0,02527	--	--	--	--	--	--
745,2	-0,02528	--	--	--	--	--	--
745,4	-0,0253	--	--	--	--	--	--
745,6	-0,02533	--	--	--	--	--	--
745,8	-0,02536	--	--	--	--	--	--
746	-0,02543	--	--	--	--	--	--
746,2	-0,02544	--	--	--	--	--	--
746,4	-0,02547	--	--	--	--	--	--
746,6	-0,02547	--	--	--	--	--	--
746,8	-0,02549	--	--	--	--	--	--
747	-0,02558	--	--	--	--	--	--
747,2	-0,02562	--	--	--	--	--	--
747,4	-0,02561	--	--	--	--	--	--
747,6	-0,02565	--	--	--	--	--	--
747,8	-0,02565	--	--	--	--	--	--
748	-0,02567	--	--	--	--	--	--
748,2	-0,02572	--	--	--	--	--	--
748,4	-0,02572	--	--	--	--	--	--
748,6	-0,02575	--	--	--	--	--	--
748,8	-0,02577	--	--	--	--	--	--
749	-0,02576	--	--	--	--	--	--
749,2	-0,02575	--	--	--	--	--	--
749,4	-0,02575	--	--	--	--	--	--
749,6	-0,02577	--	--	--	--	--	--
749,8	-0,02579	--	--	--	--	--	--
750	-0,02576	--	--	--	--	--	--
750,2	-0,02572	--	--	--	--	--	--
750,4	-0,02575	--	--	--	--	--	--
750,6	-0,02572	--	--	--	--	--	--
750,8	-0,02572	--	--	--	--	--	--
751	-0,02568	--	--	--	--	--	--
751,2	-0,02563	--	--	--	--	--	--
751,4	-0,02562	--	--	--	--	--	--
751,6	-0,0256	--	--	--	--	--	--
751,8	-0,02556	--	--	--	--	--	--
752	-0,02554	--	--	--	--	--	--
752,2	-0,02553	--	--	--	--	--	--
752,4	-0,02552	--	--	--	--	--	--
752,6	-0,02553	--	--	--	--	--	--
752,8	-0,02552	--	--	--	--	--	--
753	-0,02552	--	--	--	--	--	--
753,2	-0,02552	--	--	--	--	--	--
753,4	-0,02554	--	--	--	--	--	--
753,6	-0,02557	--	--	--	--	--	--
753,8	-0,02554	--	--	--	--	--	--
754	-0,02555	--	--	--	--	--	--
754,2	-0,02556	--	--	--	--	--	--
754,4	-0,02555	--	--	--	--	--	--
754,6	-0,02554	--	--	--	--	--	--
754,8	-0,02551	--	--	--	--	--	--
755	-0,02548	--	--	--	--	--	--
755,2	-0,02549	--	--	--	--	--	--
755,4	-0,0255	--	--	--	--	--	--
755,6	-0,0255	--	--	--	--	--	--
755,8	-0,02552	--	--	--	--	--	--
756	-0,02553	--	--	--	--	--	--
756,2	-0,02556	--	--	--	--	--	--
756,4	-0,02556	--	--	--	--	--	--
756,6	-0,02553	--	--	--	--	--	--
756,8	-0,02553	--	--	--	--	--	--
757	-0,02553	--	--	--	--	--	--
757,2	-0,0255	--	--	--	--	--	--
757,4	-0,0255	--	--	--	--	--	--
757,6	-0,02547	--	--	--	--	--	--
757,8	-0,02542	--	--	--	--	--	--
758	-0,02541	--	--	--	--	--	--
758,2	-0,02536	--	--	--	--	--	--
758,4	-0,02534	--	--	--	--	--	--
758,6	-0,02535	--	--	--	--	--	--
758,8	-0,02534	--	--	--	--	--	--
759	-0,02537	--	--	--	--	--	--
759,2	-0,02537	--	--	--	--	--	--
759,4	-0,02538	--	--	--	--	--	--
759,6	-0,02536	--	--	--	--	--	--
759,8	-0,02535	--	--	--	--	--	--
760	-0,02536	--	--	--	--	--	--
760,2	-0,02535	--	--	--	--	--	--
760,4	-0,02533	--	--	--	--	--	--
760,6	-0,02532	--	--	--	--	--	--
760,8	-0,02534	--	--	--	--	--	--
761	-0,02532	--	--	--	--	--	--
761,2	-0,02528	--	--	--	--	--	--
761,4	-0,0253	--	--	--	--	--	--
761,6	-0,02532	--	--	--	--	--	--
761,8	-0,02533	--	--	--	--	--	--
762	-0,02533	--	--	--	--	--	--
762,2	-0,02532	--	--	--	--	--	--
762,4	-0,02533	--	--	--	--	--	--
762,6	-0,02535	--	--	--	--	--	--
762,8	-0,02536	--	--	--	--	--	--
763	-0,02534	--	--	--	--	--	--
763,2	-0,02531	--	--	--	--	--	--
763,4	-0,02532	--	--	--	--	--	--
763,6	-0,02531	--	--	--	--	--	--
763,8	-0,02532	--	--	--	--	--	--
764	-0,02535	--	--	--	--	--	--
764,2	-0,02536	--	--	--	--	--	--
764,4	-0,02542	--	--	--	--	--	--
764,6	-0,02545	--	--	--	--	--	--
764,8	-0,02547	--	--	--	--	--	--
765	-0,02551	--	--	--	--	--	--
765,2	-0,02554	--	--	--	--	--	--
765,4	-0,02558	--	--	--	--	--	--
765,6	-0,02558	--	--	--	--	--	--
765,8	-0,02556	--	--	--	--	--	--
766	-0,0256	--	--	--	--	--	--
766,2	-0,02564	--	--	--	--	--	--
766,4	-0,02565	--	--	--	--	--	--
766,6	-0,02569	--	--	--	--	--	--
766,8	-0,02568	--	--	--	--	--	--
767	-0,02569	--	--	--	--	--	--
767,2	-0,02572	--	--	--	--	--	--
767,4	-0,02573	--	--	--	--	--	--
767,6	-0,02574	--	--	--	--	--	--
767,8	-0,02573	--	--	--	--	--	--
768	-0,02572	--	--	--	--	--	--
768,2	-0,0257	--	--	--	--	--	--
768,4	-0,02564	--	--	--	--	--	--
768,6	-0,02557	--	--	--	--	--	--
768,8	-0,02556	--	--	--	--	--	--
769	-0,02551	--	--	--	--	--	--
769,2	-0,02543	--	--	--	--	--	--
769,4	-0,02539	--	--	--	--	--	--
769,6	-0,0253	--	--	--	--	--	--
769,8	-0,02527	--	--	--	--	--	--
770	-0,02524	--	--	--	--	--	--
770,2	-0,02517	--	--	--	--	--	--
770,4	-0,02514	--	--	--	--	--	--
770,6	-0,0251	--	--	--	--	--	--
770,8	-0,02504	--	--	--	--	--	--
771	-0,02503	--	--	--	--	--	--
771,2	-0,02505	--	--	--	--	--	--
771,4	-0,02502	--	--	--	--	--	--
771,6	-0,02504	--	--	--	--	--	--
771,8	-0,02501	--	--	--	--	--	--
772	-0,02499	--	--	--	--	--	--
772,2	-0,02498	--	--	--	--	--	--
772,4	-0,02498	--	--	--	--	--	--
772,6	-0,025	--	--	--	--	--	--
772,8	-0,02501	--	--	--	--	--	--
773	-0,02496	--	--	--	--	--	--
773,2	-0,02495	--	--	--	--	--	--
773,4	-0,02496	--	--	--	--	--	--
773,6	-0,02497	--	--	--	--	--	--
773,8	-0,02499	--	--	--	--	--	--
774	-0,02499	--	--	--	--	--	--
774,2	-0,02498	--	--	--	--	--	--
774,4	-0,02499	--	--	--	--	--	--
774,6	-0,02498	--	--	--	--	--	--
774,8	-0,025	--	--	--	--	--	--
775	-0,02501	--	--	--	--	--	--
775,2	-0,025	--	--	--	--	--	--
775,4	-0,02497	--	--	--	--	--	--
775,6	-0,02499	--	--	--	--	--	--
775,8	-0,02497	--	--	--	--	--	--
776	-0,02498	--	--	--	--	--	--
776,2	-0,02499	--	--	--	--	--	--
776,4	-0,025	--	--	--	--	--	--
776,6	-0,02502	--	--	--	--	--	--
776,8	-0,02501	--	--	--	--	--	--
777	-0,02503	--	--	--	--	--	--
777,2	-0,02507	--	--	--	--	--	--
777,4	-0,02511	--	--	--	--	--	--
777,6	-0,02513	--	--	--	--	--	--
777,8	-0,02513	--	--	--	--	--	--
778	-0,02515	--	--	--	--	--	--
778,2	-0,02515	--	--	--	--	--	--
778,4	-0,02512	--	--	--	--	--	--
778,6	-0,02515	--	--	--	--	--	--
778,8	-0,02514	--	--	--	--	--	--
779	-0,02509	--	--	--	--	--	--
779,2	-0,02506	--	--	--	--	--	--
779,4	-0,02506	--	--	--	--	--	--
779,6	-0,02502	--	--	--	--	--	--
779,8	-0,025	--	--	--	--	--	--
780	-0,02498	--	--	--	--	--	--
780,2	-0,02495	--	--	--	--	--	--
780,4	-0,02494	--	--	--	--	--	--
780,6	-0,0249	--	--	--	--	--	--
780,8	-0,02485	--	--	--	--	--	--
781	-0,02486	--	--	--	--	--	--
781,2	-0,02485	--	--	--	--	--	--
781,4	-0,02483	--	--	--	--	--	--
781,6	-0,02485	--	--	--	--	--	--
781,8	-0,02486	--	--	--	--	--	--
782	-0,02487	--	--	--	--	--	--
782,2	-0,02492	--	--	--	--	--	--
782,4	-0,02496	--	--	--	--	--	--
782,6	-0,02501	--	--	--	--	--	--
782,8	-0,02499	--	--	--	--	--	--
783	-0,02503	--	--	--	--	--	--
783,2	-0,0251	--	--	--	--	--	--
783,4	-0,02513	--	--	--	--	--	--
783,6	-0,02513	--	--	--	--	--	--
